user_id,vehicle_model,battery_capacity_(kwh),charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),time_of_day,day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(°c),vehicle_age_(years),charger_type,user_type
-1.7044959429352022,0,-1.1900813612765468,-0.25515034507955214,2,-1.176789543481634,-1.1783098504270157,-1.129306511717738,0.6583747159595755,-1.1684026906025315,1.4363015715614724,3,4,1.115979270089193,0.40180733365694715,-1.056338254747062,-0.9626801410698501,-0.26668315642875146,0,0
-1.7018716227767183,1,0.5075676612008815,-1.1444789124780284,4,-1.1765835376573432,-1.1781121348868446,-0.9003578716520931,-0.26713606685899705,-1.6077185522419186,-0.7959410592797486,1,3,-1.4175340610143885,0.6360249006373713,0.4949599550330459,1.26348893813611,-1.564060674190245,0,2
-1.6992473026182346,2,1.2351315279769222,-1.5752474373116654,4,-1.1763775318330523,-1.1784313631027459,-0.3966708635076743,0.6583747159595755,-1.4612799316954561,-1.0749713881349012,0,1,-1.2514020393026783,-1.3548244186962337,1.1393453652493986,0.5888922474676374,-1.564060674190245,2,0
-1.696622982459751,3,0.022525083350187713,0.58554306628932,1,-1.1761715260087613,-1.1779082407360433,-1.175096239730867,1.583885498778148,-0.4362095878702197,1.3432914619430882,2,0,-0.9606710013071853,-0.3593997590294313,0.06536968155547752,1.26348893813611,1.4631535339199067,2,1
-1.693998662301267,0,0.5075676612008815,-1.0194170826876177,1,-1.1759655201844703,-1.1775416431719763,-1.358255151783383,0.6583747159595755,-0.14333234677729495,-0.33089051118782753,0,1,0.9498472483774828,-0.6521717177549614,0.01763742894685882,1.6682469525371937,0.16577601615841306,1,0
-1.6913743421427834,3,1.2351315279769222,-0.6650752316147873,2,-1.1757595143601796,-1.1775684171513743,-0.7171989595995771,0.6583747159595755,-1.0951833803293003,0.9712510234695513,1,1,-1.5836660827260989,-0.18373658379411317,1.1274123020972437,-1.5698171626714756,-0.699142329015916,0,2
-1.6887500219842997,0,1.1381230124067834,-1.6725177493708736,3,-1.1755535085358886,-1.1773974755906016,-0.8087784156258352,0.6583747159595755,1.6871504100534847,-0.5169107304245959,1,4,0.7837152266657725,0.8702424676177954,0.9961486074235423,-0.7603011338693082,1.4631535339199067,0,1
-1.6861257018258158,2,-1.1900813612765468,-1.6169347139084689,0,-1.1753475027115976,-1.1769629133096007,-0.8545681436389642,-1.1926468496775695,-1.388060621422225,-1.5400219362268222,1,0,0.3683851723864969,-0.008073408558795068,-1.5694599702897132,0.18413423306655366,1.0306943613327422,2,0
-1.683501381667332,4,1.2351315279769222,1.3289661655989837,3,-1.1751414968873066,-1.1767775549906903,0.015436688610486617,-1.1926468496775695,-0.4362095878702197,0.2271701465224777,1,2,0.2853191615306417,-1.2962700269511278,1.521203386118348,1.4658679453366519,-1.564060674190245,1,2
-1.6808770615088484,0,-1.1900813612765468,-0.8179285791364004,2,-1.1749354910630159,-1.1769443774777095,0.24438532867613155,0.6583747159595755,1.3942731689605599,-1.447011826608438,2,6,-1.5006000718702437,2.3926566529905524,1.0677469863364704,-0.42300278853507184,-0.26668315642875146,2,2
-1.6782527413503645,3,-1.1900813612765468,-1.1236352741796265,2,-1.174729485238725,-1.1764665649222963,0.3359647847023895,0.6583747159595755,0.2959835148620921,0.5992105849960145,3,5,-1.3344680501585335,0.16758976667652303,-1.652991412354796,1.26348893813611,-0.26668315642875146,2,0
-1.6756284211918808,2,-0.6080302678557142,1.683308016671814,3,-1.174523479414434,-1.1764645053854195,0.7480723368205504,0.6583747159595755,0.0031062737691674195,1.1572712427063196,1,3,0.9498472483774828,0.05048098318631096,0.7932865338369128,-1.2325188173372392,0.5982351887455776,1,1
-1.6730041010333971,0,0.022525083350187713,-0.7137103876443914,0,-1.174317473590143,-1.1603033195133143,0.2901750566892605,0.6583747159595755,-0.5094288981434508,-0.7029309496613644,0,2,-0.005411876464851263,-0.6521717177549614,1.7240654597049776,1.6682469525371937,0.16577601615841306,0,2
-1.6703797808749132,4,1.2351315279769222,0.5785951868565193,3,-1.1741114677658522,-1.176307980582784,1.1601798889387114,-0.26713606685899705,1.7603697203267157,1.4363015715614724,2,0,-1.2514020393026783,-0.0666278003039011,1.521203386118348,-0.7603011338693082,0.5982351887455776,0,1
-1.6677554607164295,4,1.2351315279769222,-0.6442315933163855,1,-1.158249019295451,-1.160194164058845,-0.6714092315864482,-1.1926468496775695,-1.0951833803293003,0.1341600369040935,2,6,0.6591162103819899,-0.5936173260098554,0.232432565685643,1.3984082762698047,0.16577601615841306,1,2
-1.6651311405579459,1,0.022525083350187713,0.3145757684100967,4,-1.1580430134711601,-1.1598090306628868,-0.12193249542890035,1.583885498778148,-1.021964070056069,1.5293116811798566,2,2,1.2821112918009034,0.28469855016673506,-0.841543118008278,0.45397290933394274,-1.1316015016030805,0,1
-1.662506820399462,1,0.022525083350187713,0.8217709670045401,1,-1.1578370076468691,-1.1600335201824559,0.015436688610486617,1.583885498778148,0.7352993765014793,0.4131903657592461,0,4,1.6559083406522515,0.7531336841275833,-0.8654092443125873,0.993650261868721,-1.564060674190245,1,1
-1.6598825002409783,3,-1.1900813612765468,0.6758654989157277,4,-1.1576310018225782,-1.159250896169279,-1.4956243358227699,-0.26713606685899705,1.4674924792337911,-1.1679814977532854,3,3,2.0297053895035995,1.1630144263433255,0.11310193416409624,-0.6253817957356137,-1.564060674190245,1,2
-1.6572581800824946,0,0.022525083350187713,-0.790137061405198,2,-1.1574249959982874,-1.1596174937333459,-0.4882503195339322,-0.26713606685899705,1.6871504100534847,0.3201802561408619,0,0,-0.5868739524558372,-1.2377156352060217,-0.01816176050960521,0.3190535712002482,-0.26668315642875146,2,0
-1.6546338599240107,0,0.022525083350187713,1.356757683330186,0,-1.1572189901739964,-1.1589522633221456,0.6564928807942925,0.6583747159595755,1.4674924792337911,0.9712510234695513,0,0,-0.8360719850234026,0.5774705088922653,0.3875623866636538,-0.22062378133453,-1.564060674190245,0,0
-1.652009539765527,1,1.2351315279769222,-0.02587032379713249,3,-1.1570129843497055,-1.1585485940942963,-1.0835167837046091,-1.1926468496775695,-1.388060621422225,1.3432914619430882,0,6,-0.7530059741675474,0.16758976667652303,-0.01816176050960521,-0.49046245760191914,-0.699142329015916,0,0
-1.649385219607043,0,1.2351315279769222,-1.2834365011340403,0,-1.1568069785254145,-1.1586042015899694,-0.2135119514551583,-0.26713606685899705,-1.021964070056069,-0.5169107304245959,1,6,1.115979270089193,-0.5350629342647494,1.0200147337278518,-0.8952204720030028,1.0306943613327422,1,1
-1.6467608994485594,0,1.2351315279769222,-0.3107333805419569,3,-1.1566009727011237,-1.1585403559467893,-1.220885967743996,-1.1926468496775695,-0.2897709673237573,0.3201802561408619,1,1,-1.0437370121630405,0.7531336841275833,-1.4023970861595478,1.6007872834703465,-1.1316015016030805,2,0
-1.6441365792900757,4,-0.6080302678557142,-0.22041094791554916,1,-1.1563949668768327,-1.1580357694119778,0.7938620648336794,-1.1926468496775695,-1.3148413111489938,-0.4239006208062117,0,1,-1.085270017590968,-1.4133788104413398,-1.283066454638001,-0.08570444320083546,-1.1316015016030805,2,0
-1.6415122591315918,1,0.022525083350187713,1.1066340237493646,1,-1.1561889610525418,-1.157770089154873,0.7022826088074214,-0.26713606685899705,-1.6077185522419186,1.2502813523247038,0,0,-0.29614291446034424,0.28469855016673506,0.05343661840332285,0.8587309237350265,-0.699142329015916,0,2
-1.6388879389731081,2,0.022525083350187713,1.0232594705557574,3,-1.1559829552282508,-1.1575970880572233,-0.2593016794682873,0.6583747159595755,-0.5094288981434508,0.6922206946143987,1,5,-1.0437370121630405,-0.12518219204900713,-0.9250745600733606,3.0174403338741396,0.16577601615841306,1,1
-1.6362636188146245,1,0.022525083350187713,-1.373758933760448,0,-1.15577694940396,-1.1574034915908058,-0.12193249542890035,0.6583747159595755,0.22276420458886095,-0.6099208400429801,1,4,1.5313093243684688,-1.4719332021864457,-0.614814918117339,1.0611099309355683,-1.1316015016030805,0,0
-1.6336392986561405,2,0.022525083350187713,-1.012469203254817,3,-1.155570943579669,-1.1577474342492282,1.3891285290043562,-1.1926468496775695,0.8817379970479415,-0.6099208400429801,3,6,-0.005411876464851263,1.1630144263433255,-1.3307987072466196,1.26348893813611,1.0306943613327422,0,2
-1.6310149784976569,4,0.5075676612008815,0.2520448535148913,2,-1.155364937755378,-1.157372598537654,0.8854415208599373,-1.1926468496775695,-0.9487447597828379,0.4131903657592461,0,1,1.614375335224324,0.22614415842162905,-0.14942545518330666,-0.6253817957356137,1.4631535339199067,2,1
-1.6283906583391732,3,1.2351315279769222,-1.526612281282061,1,-1.155158931931087,-1.1571151564280564,1.1601798889387114,0.6583747159595755,-0.21655165705052612,-1.3540017169900538,2,4,-1.3344680501585335,-1.1206068517158096,-0.2806891498570081,-1.2325188173372392,-0.699142329015916,2,2
-1.6257663381806893,0,0.2650463722755346,1.1622170592117693,2,-1.1549529261067963,-1.1566867727576857,1.1601798889387114,-0.26713606685899705,-1.388060621422225,0.5992105849960145,3,3,1.323644297228831,-0.7107261095000674,-0.4000197813785549,1.3309486072029573,-0.699142329015916,2,0
-1.6231420180222056,4,1.2351315279769222,1.5165589102845998,1,-1.1547469202825054,-1.1567753328433874,-0.16772222344202933,-0.26713606685899705,-0.4362095878702197,0.4131903657592461,2,2,-0.8776049904513302,1.2215688180884317,-0.5074173497479469,0.3190535712002482,-0.26668315642875146,2,1
-1.620517697863722,0,0.5075676612008815,1.030207349988558,1,-1.1545409144582144,-1.1562851630667135,-1.404044879796512,-1.1926468496775695,0.22276420458886095,0.8782409138511671,3,2,-0.5038079415999821,-0.4765085425196433,-0.841543118008278,1.6007872834703465,0.16577601615841306,1,1
-1.617893377705238,3,-1.238585619061616,0.6411261017517247,4,-1.1543349086339234,-1.1565075930494058,1.5722874410568721,0.6583747159595755,-1.3148413111489938,-1.5400219362268222,0,0,-1.4175340610143885,0.5189161171471592,-0.11362626572684263,0.45397290933394274,-1.1316015016030805,0,0
-1.6152690575467543,3,0.022525083350187713,-1.3807068131932485,2,-1.1541289028096327,-1.1559226845764,0.015436688610486617,0.6583747159595755,-1.5344992419686874,0.6922206946143987,2,6,-1.4175340610143885,3.388081312657355,-1.2472672651815369,1.1285696000024155,0.16577601615841306,2,2
-1.6126447373882706,4,-0.6080302678557142,-1.4988207635508588,2,-1.1539228969853417,-1.1558732556913571,0.19859560066300255,1.583885498778148,-0.6558675186899132,-1.0749713881349012,1,2,-0.005411876464851263,0.9287968593629015,0.6739559023153661,-1.0301398101366974,-1.1316015016030805,0,1
-1.6100204172297867,3,0.022525083350187713,0.2728884918132931,4,-1.1537168911610507,-1.1396997125979913,1.1143901609255822,-0.26713606685899705,1.7603697203267157,-0.33089051118782753,3,3,0.5760501995261347,0.40180733365694715,-0.6744802338781124,-0.8277608029361555,0.5982351887455776,1,1
-1.607396097071303,2,-0.6080302678557142,-1.012469203254817,0,-1.1535108853367597,-1.1557002545937074,-0.5340400475470612,-0.26713606685899705,-1.4612799316954561,-0.4239006208062117,2,6,1.115979270089193,0.10903537493141699,-1.6052591597461772,0.8587309237350265,-1.564060674190245,2,1
-1.6047717769128194,3,0.5075676612008815,1.5304546691502008,2,-1.1376484368663589,-1.1395946762172753,0.015436688610486617,-0.26713606685899705,-0.8755254495096068,-0.8889511688981327,3,1,1.1990452809450483,0.7531336841275833,0.70975509177183,-1.2999784864040864,-1.1316015016030805,1,0
-1.6021474567543355,0,1.2351315279769222,-1.4362898486556535,3,-1.1374424310420679,-1.1392177809688242,-1.5414140638358989,-0.26713606685899705,1.6871504100534847,-1.1679814977532854,0,2,-0.9191379958792577,0.6945792923824773,0.19663337622917898,-0.692841464802461,1.0306943613327422,2,2
-1.5995231365958518,0,0.5075676612008815,-0.92909465006121,4,-1.137236425217777,-1.1394072583614883,-1.5414140638358989,-1.1926468496775695,1.028176617594404,0.2271701465224777,2,5,-1.4590670664423162,1.1044600345982196,0.8648849127498409,1.0611099309355683,-0.26668315642875146,0,0
-1.596898816437368,0,-1.1900813612765468,-1.3042801394324421,2,-1.137030419393486,-1.1388758978472786,0.7480723368205504,-0.26713606685899705,-0.9487447597828379,0.5062004753776304,2,2,1.4482433135126136,-0.2422909755392192,-1.1518027599642995,-0.8952204720030028,-0.26668315642875146,1,1
-1.5942744962788842,0,-1.1900813612765468,-0.3524206571387605,0,-1.1368244135691952,-1.138816171277852,1.0686004329124532,0.6583747159595755,1.4674924792337911,-0.33089051118782753,2,6,-1.3344680501585335,-0.12518219204900713,0.972282481119233,-1.5698171626714756,-1.564060674190245,2,2
-1.5916501761204005,2,-0.6080302678557142,-0.1648279124531444,2,-1.1366184077449042,-1.1385834436107756,1.4807079850306142,-0.26713606685899705,0.7352993765014793,1.0642611330879355,3,5,1.5728423297963963,0.28469855016673506,-1.2114680757250729,0.18413423306655366,0.5982351887455776,0,2
-1.5890258559619168,1,1.2351315279769222,-0.40105581316836464,1,-1.1364124019206132,-1.1383630731649599,-1.129306511717738,0.6583747159595755,0.5888607559550169,-1.1679814977532854,1,4,-0.8776049904513302,-0.2422909755392192,0.14890112362056027,0.3190535712002482,0.16577601615841306,0,0
-1.586401535803433,4,0.11953359892032647,-1.2070098273732337,3,-1.1362063960963222,-1.137996475600893,0.3359647847023895,-0.26713606685899705,0.7352993765014793,1.5293116811798566,1,2,-1.5006000718702437,0.46036172540205317,-0.2329568972483894,-0.8277608029361555,-1.564060674190245,0,0
-1.5837772156449492,0,-0.21999620557515917,0.516064271961314,4,-1.1360003902720315,-1.1375474965617545,1.5264977130437432,1.583885498778148,-1.0951833803293003,0.6922206946143987,1,6,0.6175832049540623,-1.1791612434609158,0.45916076557658186,-0.3555431194682246,-0.699142329015916,2,1
-1.5811528954864655,3,-0.6080302678557142,-0.7831891819723974,1,-1.1357943844477405,-1.137325066579062,1.618077169070001,-1.1926468496775695,1.5407117895070221,0.5062004753776304,0,2,0.3268521669585693,-1.0620524599707035,-0.2926222130091628,1.5333276144034993,-0.26668315642875146,0,0
-1.5785285753279816,0,1.2351315279769222,-1.3042801394324421,0,-1.1355883786234495,-1.137325066579062,-0.9461475996652221,-1.1926468496775695,-0.07011303650406377,-1.2609916073716696,2,2,1.2821112918009034,-0.5936173260098554,-0.06589401311822392,-0.692841464802461,1.4631535339199067,0,0
-1.575904255169498,3,1.2351315279769222,0.9398849173621503,1,-1.1353823727991585,-1.1374156862016405,1.2975490729780983,-0.26713606685899705,1.101395927867635,-1.447011826608438,1,6,-0.9606710013071853,0.8702424676177954,-0.16135851833546133,1.1960292690692629,0.5982351887455776,2,0
-1.5732799350110143,3,-0.6080302678557142,-1.012469203254817,1,-1.1351763669748678,-1.1369893620681466,-0.9461475996652221,-0.26713606685899705,0.0763255840423986,1.2502813523247038,1,5,-0.6699399633116924,-1.3548244186962337,-1.2592003283336917,1.6007872834703465,1.4631535339199067,1,0
-1.5706556148525304,0,0.022525083350187713,0.6480739811845253,0,-1.1349703611505768,-1.1368287181917576,0.9312312488730663,-0.26713606685899705,0.3692028251353233,0.6922206946143987,2,1,1.4067103080846861,-0.12518219204900713,1.5450695124226574,1.1960292690692629,1.4631535339199067,0,0
-1.5680312946940467,2,2.399233714818587,-1.081947997582823,1,-1.1347643553262858,-1.1365197876602404,0.15280587264987358,-1.1926468496775695,1.6139310997802534,0.7852308042327829,0,3,0.16072014524685901,-0.8863892847353856,-1.5336607808332492,-0.6253817957356137,-1.1316015016030805,2,1
-1.565406974535563,3,1.2351315279769222,0.35626304500690026,4,-1.1345583495019949,-1.136618645430326,-0.6256195035733192,-0.26713606685899705,-1.388060621422225,0.2271701465224777,3,2,1.489776318940541,-0.4765085425196433,-0.31648833931347214,1.26348893813611,-1.564060674190245,1,2
-1.562782654377079,3,-1.1900813612765468,-0.859615855733204,2,-1.134352343677704,-1.1361243565798984,1.5722874410568721,-0.26713606685899705,0.5888607559550169,1.0642611330879355,3,0,-0.9191379958792577,0.9873512511080075,1.7001993334006682,-0.49046245760191914,-0.26668315642875146,0,0
-1.5601583342185954,0,-0.6080302678557142,-0.24125458621395096,1,-1.1341463378534131,-1.1361161184323911,0.7480723368205504,-1.1926468496775695,0.0031062737691674195,-0.9819612785165169,3,4,1.1575122755171205,0.9873512511080075,0.16083418677271494,1.3309486072029573,1.4631535339199067,2,2
-1.5575340140601115,3,1.2351315279769222,0.6341782223189241,4,-1.1339403320291221,-1.1355847579181815,-0.2593016794682873,-0.26713606685899705,-0.8023061392363756,1.4363015715614724,2,6,-1.7082650990098815,-0.4179541507745373,-0.6625471707259578,0.04921489493285909,-0.699142329015916,2,2
-1.5549096939016278,3,0.5075676612008815,1.1830606975101712,2,-1.1337343262048312,-1.1355312099593853,1.1601798889387114,-1.1926468496775695,0.5156414456817857,-0.7959410592797486,0,2,-1.1268030230188957,0.6945792923824773,-0.8654092443125873,-1.5023574936046282,1.0306943613327422,0,0
-1.5522853737431441,0,0.022525083350187713,-0.6164400755851831,2,-1.1335283203805404,-1.1353108395135696,-1.220885967743996,-0.26713606685899705,0.0031062737691674195,-0.05186018233267491,2,3,-0.5038079415999821,0.10903537493141699,0.4114285129679632,0.25159390213340094,1.4631535339199067,1,0
-1.5496610535846602,0,-1.1900813612765468,-1.443237728088454,1,-1.1333223145562494,-1.1352902441448018,1.1143901609255822,1.583885498778148,-1.6077185522419186,-0.7959410592797486,3,1,0.3683851723864969,-1.0620524599707035,1.4615380703575747,-1.2325188173372392,0.16577601615841306,1,2
-1.5470367334261765,4,0.022525083350187713,-1.1375310330452277,4,-1.1331163087319585,-1.1191146415145592,1.2975490729780983,0.6583747159595755,0.0031062737691674195,-0.7029309496613644,1,6,1.5313093243684688,-1.0034980682255976,-1.5575269071375586,1.3309486072029573,-0.26668315642875146,1,1
-1.5444124132676929,2,0.022525083350187713,-1.220905586238835,1,-1.1329103029076675,-1.11924851141155,0.8396517928468084,-1.1926468496775695,-0.21655165705052612,1.3432914619430882,1,2,-0.5868739524558372,0.9873512511080075,-1.12793663365999,-0.49046245760191914,-1.1316015016030805,0,2
-1.541788093109209,2,0.5075676612008815,0.6967091372141294,0,-1.1170478544372664,-1.118861318478715,-0.9003578716520931,-0.26713606685899705,0.2959835148620921,-1.0749713881349012,1,4,-1.376001055586461,1.2801232098335376,-0.6625471707259578,0.25159390213340094,-0.26668315642875146,0,1
-1.5391637729507253,3,-0.7050387834258529,1.1830606975101712,2,-1.1168418486129756,-1.1188448421837007,-1.358255151783383,-1.1926468496775695,1.101395927867635,-0.7029309496613644,3,0,-0.71147296873962,1.2801232098335376,0.3517631972071898,0.9261905928018737,-0.699142329015916,1,2
-1.5365394527922416,2,0.5075676612008815,-1.4501856075212545,1,-1.1166358427886847,-1.1184535301771124,1.2059696169518404,-0.26713606685899705,-1.4612799316954561,-0.14487029195105913,0,6,-0.3376759198882718,-0.0666278003039011,1.4734711335097295,0.3190535712002482,0.16577601615841306,1,0
-1.5339151326337577,3,-1.1900813612765468,-1.012469203254817,2,-1.1164298369643937,-1.1182867076900929,0.015436688610486617,1.583885498778148,-1.1684026906025315,0.2271701465224777,3,2,0.07765413439100387,1.0459056428531135,0.22049950253348832,-1.3674381554709338,0.16577601615841306,1,1
-1.531290812475274,4,1.2351315279769222,-0.5122218840931742,4,-1.1162238311401027,-1.118257874173818,0.2901750566892605,1.583885498778148,1.6871504100534847,1.6223217907982408,2,5,1.5313093243684688,0.05048098318631096,1.1035461757929343,0.993650261868721,-1.564060674190245,1,2
-1.5286664923167903,0,0.022525083350187713,-0.5122218840931742,3,-1.116017825315812,-1.1175926437626176,-0.5340400475470612,0.6583747159595755,0.2959835148620921,-0.4239006208062117,0,1,-0.3792089253161994,-0.2422909755392192,1.0558139231843158,1.6682469525371937,-0.26668315642875146,2,1
-1.5260421721583064,0,1.2351315279769222,-0.6372837138835848,1,-1.115811819491521,-1.1173557970217878,-0.5340400475470612,-1.1926468496775695,0.22276420458886095,1.5293116811798566,1,0,-0.4622749361720545,0.34325294191184114,-1.68879060181126,-1.3674381554709338,-1.1316015016030805,0,0
-1.5234178519998227,0,0.022525083350187713,-1.1931140685076325,1,-1.11560581366723,-1.117796537913419,0.7938620648336794,1.583885498778148,-0.21655165705052612,-0.6099208400429801,0,6,1.614375335224324,1.2215688180884317,1.5331364492705029,-0.018244774133988183,-1.564060674190245,1,1
-1.520793531841339,2,-1.2870898768466854,-1.665569869938073,2,-1.115399807842939,-1.1170468664902704,0.4275442407286475,-1.1926468496775695,1.5407117895070221,-0.4239006208062117,0,2,0.24378615610271415,-0.7107261095000674,0.8171526601412221,-0.8277608029361555,1.4631535339199067,2,0
-1.5181692116828551,4,-1.1900813612765468,0.4952206336629122,4,-1.1151938020186483,-1.1168079602125638,-0.3050914074814163,0.6583747159595755,0.0031062737691674195,-0.33089051118782753,3,0,-0.005411876464851263,-1.881813944402188,-0.7102794233345765,1.1960292690692629,1.0306943613327422,1,0
-1.5155448915243714,2,0.5075676612008815,-1.4640813663868557,0,-1.1149877961943573,-1.1166040660617624,-0.03035303940264237,-1.1926468496775695,0.0031062737691674195,0.6922206946143987,0,5,0.24378615610271415,1.2801232098335376,-0.6983463601824218,0.18413423306655366,-0.26668315642875146,1,1
-1.5129205713658878,2,-0.6080302678557142,0.3076278889772961,4,-1.1147817903700663,-1.116534041807952,-0.44246059152080325,0.6583747159595755,1.3210538586873286,1.6223217907982408,3,6,-0.9191379958792577,-0.6521717177549614,1.5092703229661935,-0.6253817957356137,-1.1316015016030805,2,0
-1.5102962512074039,4,-1.1900813612765468,-1.1166873947468259,1,-1.1145757845457753,-1.116626720967407,0.7022826088074214,-1.1926468496775695,-0.9487447597828379,-0.23788040156944332,2,0,0.03612112896307631,-1.2377156352060217,-1.0682713178992167,-0.8952204720030028,-1.1316015016030805,1,0
-1.5076719310489202,4,1.2351315279769222,-1.3876546926260491,0,-1.1143697787214846,-1.1159738477774672,-0.9461475996652221,-0.26713606685899705,0.5156414456817857,-0.4239006208062117,0,6,1.1990452809450483,1.3386776015786437,0.20856643938133365,-0.3555431194682246,-0.26668315642875146,1,0
-1.5050476108904365,4,-0.6080302678557142,1.030207349988558,4,-1.1141637728971936,-1.1161221344325956,-0.07614276741577136,0.6583747159595755,1.3942731689605599,-0.4239006208062117,0,6,1.0329132592333379,0.46036172540205317,-0.5909487918130297,-1.3674381554709338,-0.26668315642875146,2,1
-1.5024232907319526,4,-0.6080302678557142,-0.9568861677924123,3,-1.1139577670729026,-1.1159738477774672,1.709656625096259,0.6583747159595755,-0.9487447597828379,1.2502813523247038,0,0,1.5313093243684688,-0.3593997590294313,1.4376719440532653,-0.2880834504013773,-0.699142329015916,2,0
-1.499798970573469,0,0.5075676612008815,-1.6794656288036742,2,-1.1137517612486116,-1.1157061079834856,-0.44246059152080325,-1.1926468496775695,0.2959835148620921,-0.6099208400429801,1,6,2.3204364274990925,0.46036172540205317,0.1369680604684056,-1.5023574936046282,-1.1316015016030805,2,2
-1.4971746504149852,1,0.022525083350187713,-1.2625928628356384,4,-1.1135457554243209,-1.1155063329064379,-0.6714092315864482,0.6583747159595755,-0.6558675186899132,-0.9819612785165169,3,5,-0.04694488189277883,0.6360249006373713,-0.8892753706168967,-0.49046245760191914,1.4631535339199067,2,0
-1.4945503302565013,1,-1.1900813612765468,0.18951393861968596,4,-1.11333974960003,-1.1149131862859247,-0.6714092315864482,-1.1926468496775695,1.1746152381408663,-0.7959410592797486,3,0,-1.4590670664423162,1.2215688180884317,2.9173717749204453,0.8587309237350265,-1.564060674190245,2,2
-1.4919260100980176,4,-0.6080302678557142,-0.4357952103323676,3,-1.113133743775739,-1.114684577692602,1.2059696169518404,0.6583747159595755,-1.5344992419686874,-0.6099208400429801,1,2,0.03612112896307631,1.1044600345982196,0.44722770242442716,1.5333276144034993,0.16577601615841306,1,1
-1.489301689939534,1,0.5075676612008815,-0.13008851528914142,1,-1.112927737951448,-1.114515695668706,1.0228107048993242,-1.1926468496775695,-0.4362095878702197,-1.1679814977532854,3,3,1.115979270089193,0.05048098318631096,-0.984739875834134,0.993650261868721,1.0306943613327422,0,2
-1.48667736978105,1,0.022525083350187713,-1.6447262316396711,2,-1.1127217321271572,-1.114523933816213,1.3433388009912273,1.583885498778148,0.3692028251353233,-0.14487029195105913,2,0,0.11918713981893143,-0.5936173260098554,-1.6291252860504866,-1.1650591482703918,-0.26668315642875146,2,0
